1;3.937;1.969;9.843
2;3.937;1.969;9.843
3;3.937;1.969;9.843
4;3.937;1.969;9.843
5;3.937;1.969;9.843
6;3.937;1.969;9.843
7;3.937;1.969;9.843
8;3.937;1.969;9.843
9;3.937;1.969;9.843
10;3.937;1.969;9.843
11;3.937;1.969;9.843
12;3.937;1.969;9.843
13;3.937;1.969;9.843
14;3.937;1.969;9.843
15;3.937;1.969;9.843
16;3.937;1.969;9.843
17;3.937;1.969;9.843
18;3.937;1.969;9.843
19;3.937;1.969;9.843
20;3.937;1.969;9.843
21;3.937;1.969;9.843
22;3.937;1.969;9.843
23;3.937;1.969;9.843
24;3.937;1.969;9.843
25;3.937;1.969;9.843
26;3.937;1.969;9.843
27;3.937;1.969;9.843
28;3.937;1.969;9.843
29;3.937;1.969;9.843
30;3.937;1.969;9.843
31;3.937;1.969;9.843
32;3.937;1.969;9.843
33;3.937;1.969;9.843
34;3.937;1.969;9.843
35;3.937;1.969;9.843
36;3.937;1.969;9.843
37;3.937;1.969;9.843
38;3.937;1.969;9.843
39;3.937;1.969;9.843
40;3.937;1.969;9.843
41;3.937;1.969;9.843
42;3.937;1.969;9.843
43;3.937;1.969;9.843
44;3.937;1.969;9.843
45;3.937;1.969;9.843
46;3.937;1.969;9.843
47;3.937;1.969;9.843
48;3.937;1.969;9.843
49;3.937;1.969;9.843
50;3.937;1.969;9.843
51;3.937;1.969;9.843
52;3.937;1.969;9.843
53;3.937;1.969;9.843
54;3.937;1.969;9.843
55;3.937;1.969;9.843
56;3.937;1.969;9.843
57;3.937;1.969;9.843
58;3.937;1.969;9.843
59;3.937;1.969;9.843
60;3.937;1.969;9.843
61;3.937;1.969;9.843
62;3.937;1.969;9.843
63;3.937;1.969;9.843
64;3.937;1.969;9.843
65;3.937;1.969;9.843
66;3.937;1.969;9.843
67;3.937;1.969;9.843
68;3.937;1.969;9.843
69;3.937;1.969;9.843
70;3.937;1.969;9.843
71;3.937;1.969;9.843
72;3.937;1.969;9.843
73;3.937;1.969;9.843
74;3.937;1.969;9.843
75;3.937;1.969;9.843
76;3.937;1.969;9.843
77;3.937;1.969;9.843
78;3.937;1.969;9.843
79;3.937;1.969;9.843
80;3.937;1.969;9.843
81;3.937;1.969;9.843
82;3.937;1.969;9.843
83;3.937;1.969;9.843
84;3.937;1.969;9.843
85;3.937;1.969;9.843
86;3.937;1.969;9.843
87;3.937;1.969;9.843
88;3.937;1.969;9.843
89;3.937;1.969;9.843
90;3.937;1.969;9.843
91;3.937;1.969;9.843
92;3.937;1.969;9.843
93;3.937;1.969;9.843
94;3.937;1.969;9.843
95;3.937;1.969;9.843
96;3.937;1.969;9.843
97;3.937;1.969;9.843
98;3.937;1.969;9.843
99;3.937;1.969;9.843
100;3.937;1.969;9.843
